X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
-856335.869598373,7036492.39571864,2022/09/12 00:00:00+00,22,1659921,,7870,2022/09/11 00:00:00+00,1659711,47177,2737,92713,0,1682,1060,2350,3853,4202,4438,5633,775794,883737,180,71013,198916,259433,284633,310321,236243,153050,51,0,0,0,926,7609,9837,6506,79445,43361,23181,7944,1,236
-856335.869598373,7036492.39571864,2022/09/13 00:00:00+00,455,1660376,,7870,2022/09/12 00:00:00+00,1660166,47267,2737,92772,0,1685,1068,2353,3856,4205,4445,5643,775982,884004,180,71028,198941,259478,284689,310410,236320,153099,44,0,0,0,927,7623,9851,6531,79489,43386,23211,7946,2,226
-856335.869598373,7036492.39571864,2022/09/14 00:00:00+00,259,1660635,31,7901,2022/09/13 00:00:00+00,1660423,47294,2738,92820,0,1687,1068,2353,3859,4208,4446,5645,776094,884149,180,71033,198953,259499,284721,310465,236355,153146,45,0,0,0,928,7630,9856,6535,79509,43406,23220,7948,2,229
-856335.869598373,7036492.39571864,2022/09/15 00:00:00+00,274,1660902,,7901,2022/09/14 00:00:00+00,1660697,47353,2738,92870,0,1689,1070,2356,3863,4210,4451,5653,776201,884316,180,71042,198961,259521,284765,310511,236408,153176,46,0,0,0,929,7639,9873,6542,79533,43434,23230,7949,1,227
-856335.869598373,7036492.39571864,2022/09/16 00:00:00+00,195,1661097,,7901,2022/09/15 00:00:00+00,1660892,47393,2738,92907,0,1689,1070,2358,3867,4214,4452,5657,776283,884429,180,71046,198966,259536,284802,310545,236438,153205,45,0,0,0,930,7647,9882,6550,79550,43446,23242,7950,1,223
-856335.869598373,7036492.39571864,2022/09/17 00:00:00+00,314,1661411,,7901,2022/09/16 00:00:00+00,1661205,47441,2738,92962,0,1689,1071,2358,3873,4216,4455,5664,776417,884608,180,71049,198973,259553,284843,310603,236500,153255,49,0,0,0,931,7653,9893,6562,79583,43472,23258,7952,2,233
-856335.869598373,7036492.39571864,2022/09/18 00:00:00+00,19,1661430,,7901,2022/09/17 00:00:00+00,1661224,47447,2738,92964,0,1689,1071,2358,3873,4216,4456,5664,776424,884620,180,71049,198973,259554,284846,310605,236504,153257,49,0,0,0,932,7655,9895,6563,79586,43474,23260,7952,0,219
-856335.869598373,7036492.39571864,2022/09/19 00:00:00+00,47,1661477,,7901,2022/09/18 00:00:00+00,1661271,47455,2739,92972,0,1689,1071,2358,3873,4217,4457,5670,776438,884653,180,71049,198974,259554,284854,310624,236509,153268,41,0,0,0,933,7655,9895,6563,79589,43474,23260,7953,1,223
-856335.869598373,7036492.39571864,2022/09/20 00:00:00+00,529,1662006,21,7922,2022/09/19 00:00:00+00,1661799,47536,2739,93064,0,1691,1072,2361,3879,4223,4464,5678,776661,884958,180,71056,198983,259585,284936,310749,236597,153342,46,0,0,0,934,7670,9916,6575,79639,43516,23280,7955,2,233
-856335.869598373,7036492.39571864,2022/09/21 00:00:00+00,310,1662315,,7922,2022/09/20 00:00:00+00,1662108,47597,2739,93118,0,1694,1073,2362,3882,4227,4466,5682,776782,885146,180,71061,198990,259599,284976,310813,236650,153386,49,0,0,0,935,7683,9929,6592,79672,43546,23299,7958,3,241
-856335.869598373,7036492.39571864,2022/09/22 00:00:00+00,248,1662563,,7922,2022/09/21 00:00:00+00,1662356,47651,2739,93158,0,1697,1075,2364,3882,4227,4471,5687,776896,885280,180,71067,198997,259617,284998,310847,236700,153423,52,0,0,0,936,7695,9943,6603,79704,43572,23315,7960,2,237
-856335.869598373,7036492.39571864,2022/09/23 00:00:00+00,409,1662972,,7922,2022/09/22 00:00:00+00,1662765,47722,2739,93222,0,1700,1077,2365,3885,4230,4475,5698,777064,885521,180,71074,199008,259640,285062,310918,236777,153498,48,0,0,0,937,7713,9958,6614,79744,43599,23329,7960,0,268
-856335.869598373,7036492.39571864,2022/09/24 00:00:00+00,342,1663314,,7922,2022/09/23 00:00:00+00,1663107,47786,2740,93292,0,1707,1079,2368,3889,4231,4482,5701,777201,885726,180,71084,199013,259660,285111,310991,236833,153549,46,0,0,0,938,7724,9968,6630,79773,43622,23355,7964,4,272
-856335.869598373,7036492.39571864,2022/09/25 00:00:00+00,24,1663338,,7922,2022/09/24 00:00:00+00,1663130,47790,2740,93294,0,1707,1079,2368,3890,4231,4482,5701,777211,885739,180,71084,199013,259660,285113,310996,236834,153553,64,0,0,0,939,7725,9970,6630,79778,43628,23355,7970,6,272
-856335.869598373,7036492.39571864,2022/09/26 00:00:00+00,25,1663363,,7922,2022/09/25 00:00:00+00,1663155,47796,2740,93302,0,1707,1079,2368,3890,4231,4483,5703,777220,885755,180,71084,199013,259663,285115,311000,236839,153558,51,0,0,0,940,7725,9973,6630,79779,43632,23356,7971,1,269
-856335.869598373,7036492.39571864,2022/09/27 00:00:00+00,290,1663653,20,7942,2022/09/26 00:00:00+00,1663444,47848,2740,93355,0,1707,1079,2372,3890,4232,4491,5709,777338,885926,180,71089,199017,259673,285160,311048,236882,153620,52,0,0,0,941,7736,9987,6638,79803,43661,23375,7972,1,235
-856335.869598373,7036492.39571864,2022/09/28 00:00:00+00,464,1664102,,7942,2022/09/27 00:00:00+00,1663908,47921,2741,93434,0,1709,1079,2375,3892,4235,4492,5718,777519,886209,180,71093,199024,259694,285222,311129,236974,153700,50,0,0,0,942,7751,10008,6655,79858,43696,23402,7974,2,257
-856335.869598373,7036492.39571864,2022/09/29 00:00:00+00,459,1664561,,7942,2022/09/28 00:00:00+00,1664367,48020,2742,93518,0,1713,1080,2375,3897,4243,4499,5737,777707,886480,180,71100,199028,259712,285293,311209,237041,153788,53,0,0,0,943,7764,10032,6673,79905,43743,23432,7980,6,287
-856335.869598373,7036492.39571864,2022/09/30 00:00:00+00,332,1664893,,7942,2022/09/29 00:00:00+00,1664699,48084,2742,93572,0,1716,1080,2377,3898,4247,4505,5742,777840,886679,180,71105,199032,259729,285340,311268,237098,153844,51,0,0,0,944,7774,10050,6688,79939,43775,23453,7984,4,276
-856335.869598373,7036492.39571864,2022/10/01 00:00:00+00,304,1665197,,7942,2022/09/30 00:00:00+00,1665003,48157,2742,93615,0,1719,1081,2378,3902,4253,4509,5753,777974,886849,180,71110,199038,259749,285380,311320,237140,153890,52,0,0,0,945,7783,10069,6703,79975,43807,23478,7989,5,271
-856335.869598373,7036492.39571864,2022/10/02 00:00:00+00,47,1665244,,7942,2022/10/01 00:00:00+00,1665050,48173,2742,93621,0,1719,1081,2378,3903,4253,4511,5754,777992,886878,180,71110,199038,259750,285389,311322,237148,153894,63,0,0,0,946,7786,10074,6707,79982,43817,23484,7995,6,274
-856335.869598373,7036492.39571864,2022/10/03 00:00:00+00,266,1665510,,7942,2022/10/02 00:00:00+00,1665316,48182,2742,93668,0,1720,1081,2378,3906,4253,4511,5755,778099,887037,180,71111,199046,259760,285420,311380,237201,153941,49,0,0,0,947,7788,10075,6708,80009,43838,23494,7999,4,308
-856335.869598373,7036492.39571864,2022/10/04 00:00:00+00,538,1666048,17,7959,2022/10/03 00:00:00+00,1665852,48343,2742,93715,0,1724,1083,2381,3914,4262,4523,5775,778336,887336,180,71121,199053,259788,285485,311455,237280,154012,55,0,0,0,948,7820,10121,6733,80086,43914,23542,8002,3,344
-856335.869598373,7036492.39571864,2022/10/05 00:00:00+00,423,1666450,,7959,2022/10/04 00:00:00+00,1666274,48402,2742,93789,0,1725,1084,2381,3916,4266,4524,5777,778470,887624,180,71127,199059,259813,285541,311526,237351,154067,51,0,0,0,949,7836,10138,6748,80133,43961,23580,8007,5,338
-856335.869598373,7036492.39571864,2022/10/06 00:00:00+00,355,1666805,,7959,2022/10/05 00:00:00+00,1666628,48474,2743,93850,0,1734,1085,2381,3921,4267,4528,5788,778608,887840,180,71142,199066,259830,285589,311577,237404,154128,52,0,0,0,950,7851,10153,6759,80168,43997,23611,8009,2,323
-856335.869598373,7036492.39571864,2022/10/07 00:00:00+00,349,1667154,,7959,2022/10/06 00:00:00+00,1666976,48536,2744,93904,0,1738,1086,2382,3923,4270,4534,5794,778748,888048,180,71149,199069,259847,285629,311636,237462,154193,52,0,0,0,951,7864,10173,6765,80209,44040,23626,8013,4,326
-856335.869598373,7036492.39571864,2022/10/08 00:00:00+00,390,1667544,,7959,2022/10/07 00:00:00+00,1667365,48627,2744,93982,0,1742,1086,2384,3926,4275,4540,5799,778897,888288,180,71155,199072,259862,285681,311697,237531,154250,53,0,0,0,952,7876,10206,6786,80243,44095,23663,8018,5,338
-856335.869598373,7036492.39571864,2022/10/09 00:00:00+00,19,1667563,,7959,2022/10/08 00:00:00+00,1667384,48631,2744,93990,0,1742,1086,2384,3926,4275,4542,5799,778902,888302,180,71155,199072,259863,285682,311700,237537,154251,52,0,0,0,953,7878,10206,6786,80247,44096,23665,8022,4,334
-856335.869598373,7036492.39571864,2022/10/10 00:00:00+00,33,1667596,,7959,2022/10/09 00:00:00+00,1667417,48641,2744,93996,0,1743,1087,2384,3927,4275,4542,5799,778915,888322,180,71156,199073,259865,285687,311702,237539,154258,56,0,0,0,954,7881,10209,6787,80250,44102,23669,8024,2,301
-856335.869598373,7036492.39571864,2022/10/11 00:00:00+00,705,1668301,29,7988,2022/10/10 00:00:00+00,1668120,48786,2746,94115,0,1749,1089,2388,3932,4288,4552,5812,779175,888765,180,71169,199081,259891,285770,311827,237664,154362,52,0,0,0,955,7908,10245,6816,80351,44178,23711,8026,2,324
-856335.869598373,7036492.39571864,2022/10/12 00:00:00+00,353,1668598,,7988,2022/10/11 00:00:00+00,1668473,48883,2747,94179,0,1753,1091,2389,3937,4294,4560,5819,779325,888968,180,71174,199087,259910,285812,311878,237732,154418,53,0,0,0,956,7924,10266,6843,80391,44208,23747,8030,4,314
-856335.869598373,7036492.39571864,2022/10/13 00:00:00+00,404,1669002,,7988,2022/10/12 00:00:00+00,1668876,48979,2747,94246,0,1759,1094,2391,3938,4300,4562,5829,779477,889219,180,71182,199095,259928,285846,311946,237783,154486,57,0,0,0,957,7938,10292,6869,80438,44267,23789,8037,7,321
-856335.869598373,7036492.39571864,2022/10/14 00:00:00+00,362,1669364,,7988,2022/10/13 00:00:00+00,1669237,49029,2747,94324,0,1759,1094,2393,3941,4303,4568,5833,779604,889453,180,71185,199101,259945,285897,312022,237853,154536,49,0,0,0,958,7953,10304,6874,80491,44289,23802,8038,1,323
-856335.869598373,7036492.39571864,2022/10/15 00:00:00+00,246,1669610,,7988,2022/10/14 00:00:00+00,1669483,49084,2748,94364,0,1764,1094,2395,3944,4304,4572,5840,779712,889591,180,71194,199104,259956,285918,312068,237896,154576,52,0,0,0,959,7968,10311,6885,80521,44308,23826,8043,5,303
-856335.869598373,7036492.39571864,2022/10/16 00:00:00+00,106,1669716,,7988,2022/10/15 00:00:00+00,1669588,49101,2748,94379,0,1765,1094,2395,3944,4309,4573,5842,779746,889662,180,71195,199104,259962,285940,312089,237912,154587,48,0,0,0,960,7970,10315,6887,80530,44317,23836,8047,4,315
-856335.869598373,7036492.39571864,2022/10/17 00:00:00+00,28,1669744,,7988,2022/10/16 00:00:00+00,1669616,49112,2748,94384,0,1765,1094,2395,3944,4309,4574,5843,779756,889680,180,71195,199104,259963,285943,312091,237915,154590,69,0,0,0,961,7971,10318,6892,80533,44325,23841,8053,6,314
-856335.869598373,7036492.39571864,2022/10/18 00:00:00+00,633,1670377,22,8010,2022/10/17 00:00:00+00,1670249,49222,2748,94483,0,1769,1094,2397,3951,4315,4578,5857,779991,890078,180,71210,199113,259999,286029,312194,238027,154682,49,0,0,0,962,7991,10354,6909,80604,44398,23877,8058,5,304
-856335.869598373,7036492.39571864,2022/10/19 00:00:00+00,315,1670644,,8010,2022/10/18 00:00:00+00,1670564,49291,2749,94532,0,1772,1095,2398,3952,4319,4578,5865,780123,890261,180,71217,199117,260010,286070,312251,238061,154735,55,0,0,0,963,8004,10381,6920,80639,44445,23903,8061,3,299
-856335.869598373,7036492.39571864,2022/10/20 00:00:00+00,422,1671066,,8010,2022/10/19 00:00:00+00,1670985,49389,2749,94596,0,1775,1095,2400,3956,4319,4591,5875,780301,890504,180,71226,199127,260033,286119,312317,238135,154787,52,0,0,0,964,8023,10406,6942,80692,44496,23937,8065,4,301
-856335.869598373,7036492.39571864,2022/10/21 00:00:00+00,334,1671400,,8010,2022/10/20 00:00:00+00,1671318,49480,2751,94655,0,1778,1096,2402,3960,4326,4601,5884,780418,890720,180,71233,199133,260046,286166,312370,238191,154838,51,0,0,0,965,8037,10429,6960,80724,44535,23966,8069,4,297
-856335.869598373,7036492.39571864,2022/10/22 00:00:00+00,254,1671654,,8010,2022/10/21 00:00:00+00,1671571,49533,2752,94712,0,1779,1096,2403,3960,4327,4604,5892,780531,890860,180,71236,199137,260061,286202,312415,238231,154874,50,0,0,0,966,8049,10444,6972,80754,44562,23983,8074,5,298
-856335.869598373,7036492.39571864,2022/10/23 00:00:00+00,28,1671682,,8010,2022/10/22 00:00:00+00,1671599,49543,2752,94716,0,1780,1097,2404,3961,4327,4604,5892,780542,890877,180,71240,199138,260063,286206,312419,238232,154876,40,0,0,0,967,8049,10447,6975,80755,44567,23987,8076,2,287
-856335.869598373,7036492.39571864,2022/10/24 00:00:00+00,272,1671954,,8010,2022/10/23 00:00:00+00,1671871,49564,2752,94776,0,1780,1097,2404,3961,4329,4604,5894,780642,891049,180,71243,199140,260075,286261,312478,238279,154914,45,0,0,0,968,8052,10455,6981,80777,44588,24000,8081,5,322
-856335.869598373,7036492.39571864,2022/10/25 00:00:00+00,365,1672319,33,8043,2022/10/24 00:00:00+00,1672235,49676,2755,94831,0,1784,1097,2406,3968,4332,4605,5908,780791,891264,180,71247,199142,260088,286294,312538,238335,154984,56,0,0,0,969,8074,10491,7004,80817,44642,24032,8090,9,284
-856335.869598373,7036492.39571864,2022/10/26 00:00:00+00,376,1672695,,8043,2022/10/25 00:00:00+00,1672610,49790,2758,94900,0,1787,1099,2408,3972,4333,4609,5918,780947,891483,180,71251,199147,260105,286338,312601,238390,155035,54,0,0,0,970,8095,10528,7034,80863,44693,24071,8094,4,293
-856335.869598373,7036492.39571864,2022/10/27 00:00:00+00,315,1672853,,8043,2022/10/26 00:00:00+00,1672925,49869,2758,94954,0,1792,1100,2408,3973,4336,4612,5927,781062,891683,180,71262,199151,260122,286376,312645,238439,155090,54,0,0,0,971,8109,10557,7048,80900,44732,24092,8098,4,277
-856335.869598373,7036492.39571864,2022/10/28 00:00:00+00,308,1673082,,8043,2022/10/27 00:00:00+00,1673232,49944,2758,95003,0,1801,1101,2410,3974,4343,4614,5932,781190,891862,180,71272,199155,260135,286410,312704,238488,155127,51,0,0,0,972,8113,10585,7064,80924,44784,24117,8101,3,274
-856335.869598373,7036492.39571864,2022/10/29 00:00:00+00,323,1673236,,8043,2022/10/28 00:00:00+00,1673553,50010,2759,95052,0,1802,1103,2411,3976,4344,4620,5939,781317,892056,180,71276,199162,260150,286450,312757,238544,155172,53,0,0,0,973,8132,10604,7072,80965,44823,24138,8105,4,283
-856335.869598373,7036492.39571864,2022/10/30 00:00:00+00,29,1673049,,8043,2022/10/29 00:00:00+00,1673582,50018,2759,95053,0,1805,1103,2411,3976,4344,4620,5940,781321,892081,180,71279,199162,260153,286456,312761,238548,155176,41,0,0,0,974,8134,10606,7072,80967,44826,24138,8108,3,284
-856335.869598373,7036492.39571864,2022/10/31 00:00:00+00,9,1673188,,8043,2022/10/30 00:00:00+00,1673591,50019,2759,95056,0,1805,1103,2411,3976,4344,4620,5941,781327,892084,180,71279,199162,260155,286458,312763,238548,155178,37,0,0,0,975,8134,10606,7072,80968,44826,24138,8115,7,246
-856335.869598373,7036492.39571864,2022/11/01 00:00:00+00,60,1673665,23,8066,2022/10/31 00:00:00+00,1673650,50032,2759,95063,0,1806,1103,2411,3976,4346,4620,5942,781354,892116,180,71280,199163,260155,286464,312771,238554,155191,58,0,0,0,976,8135,10610,7076,80973,44838,24145,8118,3,202
-856335.869598373,7036492.39571864,2022/11/02 00:00:00+00,557,1674210,,8066,2022/11/01 00:00:00+00,1674207,50132,2760,95162,0,1808,1106,2412,3976,4355,4629,5958,781581,892445,181,71292,199178,260184,286526,312875,238653,155281,50,0,0,0,977,8147,10638,7096,81024,44892,24186,8124,6,228
-856335.869598373,7036492.39571864,2022/11/03 00:00:00+00,327,1674537,,8066,2022/11/02 00:00:00+00,1674534,50227,2761,95225,0,1813,1106,2417,3978,4361,4632,5964,781717,892636,181,71299,199181,260207,286568,312930,238697,155325,52,0,0,0,978,8163,10669,7117,81058,44934,24219,8127,3,230
-856335.869598373,7036492.39571864,2022/11/04 00:00:00+00,234,1674771,,8066,2022/11/03 00:00:00+00,1674768,50280,2764,95287,0,1818,1107,2420,3981,4364,4636,5967,781808,892779,181,71306,199189,260219,286610,312977,238739,155342,45,0,0,0,979,8177,10682,7121,81084,44955,24231,8128,1,219
-856335.869598373,7036492.39571864,2022/11/05 00:00:00+00,215,1674986,,8066,2022/11/04 00:00:00+00,1674983,50330,2765,95328,0,1819,1107,2422,3984,4365,4640,5972,781894,892908,181,71313,199191,260234,286649,313006,238772,155375,49,0,0,0,980,8187,10696,7131,81106,44974,24247,8134,6,204
-856335.869598373,7036492.39571864,2022/11/06 00:00:00+00,18,1675004,,8066,2022/11/05 00:00:00+00,1675001,50333,2765,95331,0,1819,1107,2422,3984,4365,4640,5973,781901,892919,181,71313,199191,260236,286651,313006,238776,155380,57,0,0,0,981,8188,10697,7131,81109,44976,24247,8138,4,202
-856335.869598373,7036492.39571864,2022/11/07 00:00:00+00,191,1675195,,8066,2022/11/06 00:00:00+00,1675192,50343,2765,95379,0,1819,1107,2422,3986,4366,4640,5974,781964,893047,181,71317,199195,260257,286680,313041,238819,155405,45,0,0,0,982,8190,10701,7131,81125,44988,24249,8142,4,228
-856335.869598373,7036492.39571864,2022/11/08 00:00:00+00,528,1675723,34,8100,2022/11/07 00:00:00+00,1675719,50528,2766,95440,0,1827,1107,2427,3994,4377,4655,5997,782178,893360,181,71334,199198,260278,286751,313123,238892,155485,54,0,0,0,983,8215,10758,7164,81169,45070,24303,8147,5,295
-856335.869598373,7036492.39571864,2022/11/09 00:00:00+00,353,1676087,,8100,2022/11/08 00:00:00+00,1676072,50610,2766,95497,0,1831,1108,2430,3995,4384,4660,6010,782339,893552,181,71343,199199,260298,286801,313191,238963,155532,48,0,0,0,984,8228,10776,7181,81198,45100,24330,8151,4,266
-856335.869598373,7036492.39571864,2022/11/10 00:00:00+00,263,1676350,,8100,2022/11/09 00:00:00+00,1676334,50676,2766,95544,0,1833,1109,2431,3996,4386,4663,6014,782446,893707,181,71346,199202,260317,286835,313226,239016,155564,51,0,0,0,985,8240,10803,7194,81226,45140,24345,8154,3,257
-856335.869598373,7036492.39571864,2022/11/11 00:00:00+00,226,1676576,,8100,2022/11/10 00:00:00+00,1676560,50729,2767,95590,0,1834,1110,2434,3999,4389,4666,6020,782526,893853,181,71351,199204,260332,286876,313266,239055,155595,47,0,0,0,986,8254,10812,7204,81244,45160,24360,8157,3,256
-856335.869598373,7036492.39571864,2022/11/12 00:00:00+00,283,1676859,,8100,2022/11/11 00:00:00+00,1676843,50814,2767,95637,0,1838,1110,2436,4000,4401,4676,6027,782643,894019,181,71357,199206,260347,286922,313323,239092,155622,49,0,0,0,987,8269,10828,7222,81275,45196,24386,8158,1,266
-856335.869598373,7036492.39571864,2022/11/13 00:00:00+00,33,1676892,,8100,2022/11/12 00:00:00+00,1676876,50816,2767,95651,0,1838,1110,2436,4000,4401,4676,6027,782654,894041,181,71357,199206,260351,286926,313331,239097,155627,49,0,0,0,988,8269,10828,7224,81279,45197,24388,8162,4,268
-856335.869598373,7036492.39571864,2022/11/14 00:00:00+00,29,1676921,,8100,2022/11/13 00:00:00+00,1676905,50826,2767,95660,0,1838,1110,2436,4000,4401,4676,6030,782665,894059,181,71357,199207,260352,286930,313335,239103,155631,51,0,0,0,989,8273,10830,7225,81283,45200,24390,8163,1,245
-856335.869598373,7036492.39571864,2022/11/15 00:00:00+00,465,1677386,41,8141,2022/11/14 00:00:00+00,1677370,50939,2768,95729,0,1846,1110,2440,4003,4412,4678,6050,782845,894344,181,71373,199214,260385,286990,313422,239175,155707,48,0,0,0,990,8291,10853,7249,81322,45243,24422,8164,1,236
-856335.869598373,7036492.39571864,2022/11/16 00:00:00+00,298,1677681,,8141,2022/11/15 00:00:00+00,1677668,51005,2769,95791,0,1848,1110,2441,4009,4415,4685,6057,782965,894522,181,71381,199218,260401,287039,313471,239232,155754,47,0,0,0,991,8302,10867,7264,81341,45270,24444,8167,3,228
-856335.869598373,7036492.39571864,2022/11/17 00:00:00+00,280,1677961,,8141,2022/11/16 00:00:00+00,1677947,51086,2769,95841,0,1849,1113,2445,4011,4419,4694,6064,783081,894685,181,71382,199223,260420,287066,313520,239279,155783,53,0,0,0,992,8324,10885,7275,81375,45305,24477,8174,7,230
-856335.869598373,7036492.39571864,2022/11/18 00:00:00+00,180,1678141,,8141,2022/11/17 00:00:00+00,1678127,51134,2769,95871,0,1852,1114,2447,4014,4419,4695,6067,783143,894803,181,71390,199226,260432,287088,313546,239304,155805,52,0,0,0,993,8333,10899,7287,81397,45324,24498,8180,6,224
-856335.869598373,7036492.39571864,2022/11/19 00:00:00+00,214,1678355,,8141,2022/11/18 00:00:00+00,1678341,51203,2769,95911,0,1859,1115,2448,4014,4425,4697,6072,783229,894931,181,71398,199229,260440,287118,313586,239342,155824,49,0,0,0,994,8351,10916,7299,81425,45347,24515,8182,2,214
-856335.869598373,7036492.39571864,2022/11/20 00:00:00+00,18,1678373,,8141,2022/11/19 00:00:00+00,1678359,51204,2769,95913,0,1859,1115,2448,4014,4425,4697,6073,783233,894945,181,71399,199229,260441,287122,313588,239346,155828,47,0,0,0,995,8351,10916,7299,81426,45348,24515,8188,6,212
-856335.869598373,7036492.39571864,2022/11/21 00:00:00+00,26,1678399,,8141,2022/11/20 00:00:00+00,1678385,51215,2769,95919,0,1859,1115,2448,4014,4426,4699,6073,783241,894963,181,71399,199230,260441,287123,313593,239351,155830,62,0,0,0,996,8353,10921,7300,81430,45355,24516,8190,2,211
-856335.869598373,7036492.39571864,2022/11/22 00:00:00+00,428,1678827,29,8170,2022/11/21 00:00:00+00,1678812,51330,2771,95993,0,1864,1115,2450,4016,4430,4711,6083,783410,895221,181,71410,199241,260472,287172,313670,239424,155877,49,0,0,0,997,8375,10947,7332,81470,45399,24560,8191,1,206
